in_WIDTH,in_LENGTH,in_HIGHT,in_ORIENTATION,in_WINDOWS_RATIO,out_AREA,out_FORM_FACTOR,out_S_V_RATIO,out_COOLING,out_HEATING,out_TOTAL
40,40,16,180,0.4,3036,1.3432,0.3358,47.2568,0.7319,47.9887
50,40,16,180,0.4,3476,1.3285,0.3321,47.2824,0.7075,47.9899
60,40,16,180,0.4,3916,1.3172,0.3293,47.2982,0.6835,47.9818
30,50,16,180,0.4,3036,1.3432,0.3358,47.1836,0.7751,47.9587
40,50,16,180,0.4,3476,1.3285,0.3321,47.2159,0.7494,47.9653
50,50,16,180,0.4,3916,1.3172,0.3293,47.2440,0.7258,47.9699
60,50,16,180,0.4,4356,1.3081,0.3270,47.2646,0.7034,47.9679
30,60,16,180,0.4,3476,1.3285,0.3321,47.1255,0.7937,47.9192
40,60,16,180,0.4,3916,1.3172,0.3293,47.1610,0.7694,47.9305
50,60,16,180,0.4,4356,1.3081,0.3270,47.1932,0.7457,47.9389
60,60,16,180,0.4,4796,1.3007,0.3252,47.2164,0.7233,47.9397
30,30,8,225,0.4,1078,1.8905,0.4726,46.9717,0.9899,47.9616
40,30,8,225,0.4,1298,1.8629,0.4657,46.9393,0.9958,47.9351
50,30,8,225,0.4,1518,1.8432,0.4608,46.9173,0.9989,47.9162
60,30,8,225,0.4,1738,1.8285,0.4571,46.8919,1.0000,47.8919
30,40,8,225,0.4,1298,1.8629,0.4657,46.9520,0.9921,47.9441
40,40,8,225,0.4,1518,1.8432,0.4608,46.9235,0.9976,47.9211
50,40,8,225,0.4,1738,1.8285,0.4571,46.9044,1.0010,47.9055
60,40,8,225,0.4,1958,1.8172,0.4543,46.8824,1.0015,47.8840
30,50,8,225,0.4,1518,1.8432,0.4608,46.9383,0.9939,47.9322
40,50,8,225,0.4,1738,1.8285,0.4571,46.9144,0.9982,47.9125
50,50,8,225,0.4,1958,1.8172,0.4543,46.8974,1.0017,47.8992
60,50,8,225,0.4,2178,1.8081,0.4520,46.8782,1.0019,47.8801
30,60,8,225,0.4,1738,1.8285,0.4571,46.9165,0.9942,47.9107
40,60,8,225,0.4,1958,1.8172,0.4543,46.8971,0.9997,47.8969
50,60,8,225,0.4,2178,1.8081,0.4520,46.8841,1.0015,47.8856
60,60,8,225,0.4,2398,1.8007,0.4502,46.8672,1.0018,47.8690
30,30,12,225,0.4,1617,1.5572,0.3893,47.1111,0.8544,47.9655
40,30,12,225,0.4,1947,1.5295,0.3824,47.0795,0.8587,47.9382
50,30,12,225,0.4,2277,1.5099,0.3775,47.0607,0.8600,47.9207
60,30,12,225,0.4,2607,1.4952,0.3738,47.0399,0.8609,47.9008
30,40,12,225,0.4,1947,1.5295,0.3824,47.0960,0.8554,47.9514
40,40,12,225,0.4,2277,1.5099,0.3775,47.0679,0.8604,47.9283
50,40,12,225,0.4,2607,1.4952,0.3738,47.0507,0.8615,47.9122
60,40,12,225,0.4,2937,1.4838,0.3710,47.0315,0.8623,47.8938
30,50,12,225,0.4,2277,1.5099,0.3775,47.0866,0.8546,47.9412
40,50,12,225,0.4,2607,1.4952,0.3738,47.0629,0.8600,47.9229
50,50,12,225,0.4,2937,1.4838,0.3710,47.0465,0.8617,47.9082
60,50,12,225,0.4,3267,1.4747,0.3687,47.0287,0.8624,47.8912
30,60,12,225,0.4,2607,1.4952,0.3738,47.0711,0.8552,47.9263
40,60,12,225,0.4,2937,1.4838,0.3710,47.0507,0.8591,47.9098
50,60,12,225,0.4,3267,1.4747,0.3687,47.0374,0.8607,47.8981
60,60,12,225,0.4,3597,1.4673,0.3668,47.0207,0.8621,47.8828
30,30,16,225,0.4,2156,1.3905,0.3476,47.1710,0.7908,47.9618
40,30,16,225,0.4,2596,1.3629,0.3407,47.1389,0.7937,47.9326
50,30,16,225,0.4,3036,1.3432,0.3358,47.1198,0.7950,47.9148
60,30,16,225,0.4,3476,1.3285,0.3321,47.0994,0.7966,47.8960
30,40,16,225,0.4,2596,1.3629,0.3407,47.1568,0.7914,47.9482
40,40,16,225,0.4,3036,1.3432,0.3358,47.1279,0.7950,47.9229
50,40,16,225,0.4,3476,1.3285,0.3321,47.1107,0.7963,47.9071
60,40,16,225,0.4,3916,1.3172,0.3293,47.0918,0.7979,47.8897
30,50,16,225,0.4,3036,1.3432,0.3358,47.1493,0.7909,47.9401
40,50,16,225,0.4,3476,1.3285,0.3321,47.1238,0.7943,47.9182
50,50,16,225,0.4,3916,1.3172,0.3293,47.1072,0.7964,47.9036
60,50,16,225,0.4,4356,1.3081,0.3270,47.0900,0.7980,47.8880
30,60,16,225,0.4,3476,1.3285,0.3321,47.1361,0.7895,47.9255
40,60,16,225,0.4,3916,1.3172,0.3293,47.1132,0.7934,47.9066
50,60,16,225,0.4,4356,1.3081,0.3270,47.0995,0.7953,47.8948
60,60,16,225,0.4,4796,1.3007,0.3252,47.0830,0.7976,47.8806
30,30,8,270,0.4,1078,1.8905,0.4726,47.1101,0.9086,48.0187
40,30,8,270,0.4,1298,1.8629,0.4657,47.0418,0.9351,47.9769
50,30,8,270,0.4,1518,1.8432,0.4608,46.9901,0.9558,47.9459
60,30,8,270,0.4,1738,1.8285,0.4571,46.9239,0.9778,47.9017
30,40,8,270,0.4,1298,1.8629,0.4657,47.1275,0.8825,48.0100
40,40,8,270,0.4,1518,1.8432,0.4608,47.0673,0.9090,47.9763
50,40,8,270,0.4,1738,1.8285,0.4571,47.0214,0.9293,47.9507
60,40,8,270,0.4,1958,1.8172,0.4543,46.9608,0.9503,47.9112
30,50,8,270,0.4,1518,1.8432,0.4608,47.1386,0.8609,47.9995
40,50,8,270,0.4,1738,1.8285,0.4571,47.0868,0.8887,47.9755
50,50,8,270,0.4,1958,1.8172,0.4543,47.0451,0.9082,47.9533
60,50,8,270,0.4,2178,1.8081,0.4520,46.9905,0.9284,47.9189
30,60,8,270,0.4,1738,1.8285,0.4571,47.1409,0.8412,47.9821
40,60,8,270,0.4,1958,1.8172,0.4543,47.0971,0.8683,47.9653
50,60,8,270,0.4,2178,1.8081,0.4520,47.0601,0.8889,47.9491
60,60,8,270,0.4,2398,1.8007,0.4502,47.0104,0.9079,47.9183
30,30,12,270,0.4,1617,1.5572,0.3893,47.2288,0.7897,48.0185
40,30,12,270,0.4,1947,1.5295,0.3824,47.1664,0.8135,47.9798
50,30,12,270,0.4,2277,1.5099,0.3775,47.1198,0.8317,47.9516
60,30,12,270,0.4,2607,1.4952,0.3738,47.0590,0.8502,47.9091
30,40,12,270,0.4,1947,1.5295,0.3824,47.2540,0.7606,48.0145
40,40,12,270,0.4,2277,1.5099,0.3775,47.1981,0.7855,47.9836
50,40,12,270,0.4,2607,1.4952,0.3738,47.1554,0.8040,47.9594
60,40,12,270,0.4,2937,1.4838,0.3710,47.0972,0.8240,47.9212
30,50,12,270,0.4,2277,1.5099,0.3775,47.2728,0.7344,48.0072
40,50,12,270,0.4,2607,1.4952,0.3738,47.2235,0.7619,47.9854
50,50,12,270,0.4,2937,1.4838,0.3710,47.1832,0.7811,47.9643
60,50,12,270,0.4,3267,1.4747,0.3687,47.1314,0.8003,47.9317
30,60,12,270,0.4,2607,1.4952,0.3738,47.2830,0.7113,47.9942
40,60,12,270,0.4,2937,1.4838,0.3710,47.2384,0.7392,47.9776
50,60,12,270,0.4,3267,1.4747,0.3687,47.2031,0.7595,47.9626
60,60,12,270,0.4,3597,1.4673,0.3668,47.1546,0.7786,47.9332
30,30,16,270,0.4,2156,1.3905,0.3476,47.2676,0.7390,48.0065
40,30,16,270,0.4,2596,1.3629,0.3407,47.2096,0.7615,47.9711
50,30,16,270,0.4,3036,1.3432,0.3358,47.1675,0.7775,47.9451
60,30,16,270,0.4,3476,1.3285,0.3321,47.1100,0.7933,47.9032
30,40,16,270,0.4,2596,1.3629,0.3407,47.2965,0.7088,48.0053
40,40,16,270,0.4,3036,1.3432,0.3358,47.2426,0.7329,47.9754
50,40,16,270,0.4,3476,1.3285,0.3321,47.2025,0.7511,47.9537
60,40,16,270,0.4,3916,1.3172,0.3293,47.1480,0.7691,47.9171
30,50,16,270,0.4,3036,1.3432,0.3358,47.3194,0.6802,47.9995
40,50,16,270,0.4,3476,1.3285,0.3321,47.2712,0.7082,47.9794
50,50,16,270,0.4,3916,1.3172,0.3293,47.2333,0.7265,47.9597
60,50,16,270,0.4,4356,1.3081,0.3270,47.1830,0.7451,47.9282
30,60,16,270,0.4,3476,1.3285,0.3321,47.3335,0.6537,47.9871
40,60,16,270,0.4,3916,1.3172,0.3293,47.2884,0.6845,47.9729
50,60,16,270,0.4,4356,1.3081,0.3270,47.2556,0.7037,47.9594
60,60,16,270,0.4,4796,1.3007,0.3252,47.2085,0.7224,47.9309
30,30,8,315,0.4,1078,1.8905,0.4726,47.0215,0.9685,47.9901
40,30,8,315,0.4,1298,1.8629,0.4657,46.9975,0.9721,47.9696
50,30,8,315,0.4,1518,1.8432,0.4608,46.9788,0.9745,47.9533
60,30,8,315,0.4,1738,1.8285,0.4571,46.9080,0.9935,47.9015
30,40,8,315,0.4,1298,1.8629,0.4657,46.9838,0.9744,47.9582
40,40,8,315,0.4,1518,1.8432,0.4608,46.9656,0.9777,47.9433
50,40,8,315,0.4,1738,1.8285,0.4571,46.9532,0.9794,47.9326
60,40,8,315,0.4,1958,1.8172,0.4543,46.8919,0.9982,47.8901
30,50,8,315,0.4,1518,1.8432,0.4608,46.9580,0.9778,47.9358
40,50,8,315,0.4,1738,1.8285,0.4571,46.9441,0.9806,47.9247
50,50,8,315,0.4,1958,1.8172,0.4543,46.9345,0.9821,47.9166
60,50,8,315,0.4,2178,1.8081,0.4520,46.8809,0.9994,47.8803
30,60,8,315,0.4,1738,1.8285,0.4571,46.9279,0.9822,47.9102
40,60,8,315,0.4,1958,1.8172,0.4543,46.9180,0.9841,47.9021
50,60,8,315,0.4,2178,1.8081,0.4520,46.9121,0.9853,47.8974
60,60,8,315,0.4,2398,1.8007,0.4502,46.8644,0.9997,47.8641
30,30,12,315,0.4,1617,1.5572,0.3893,47.1482,0.8434,47.9916
40,30,12,315,0.4,1947,1.5295,0.3824,47.1333,0.8435,47.9768
50,30,12,315,0.4,2277,1.5099,0.3775,47.1223,0.8437,47.9660
60,30,12,315,0.4,2607,1.4952,0.3738,47.0601,0.8594,47.9195
30,40,12,315,0.4,1947,1.5295,0.3824,47.1135,0.8468,47.9603
40,40,12,315,0.4,2277,1.5099,0.3775,47.1039,0.8474,47.9513
50,40,12,315,0.4,2607,1.4952,0.3738,47.0982,0.8466,47.9448
60,40,12,315,0.4,2937,1.4838,0.3710,47.0438,0.8629,47.9067
30,50,12,315,0.4,2277,1.5099,0.3775,47.0917,0.8476,47.9393
40,50,12,315,0.4,2607,1.4952,0.3738,47.0845,0.8483,47.9328
50,50,12,315,0.4,2937,1.4838,0.3710,47.0802,0.8481,47.9283
60,50,12,315,0.4,3267,1.4747,0.3687,47.0333,0.8630,47.8963
30,60,12,315,0.4,2607,1.4952,0.3738,47.0678,0.8479,47.9156
40,60,12,315,0.4,2937,1.4838,0.3710,47.0625,0.8487,47.9112
50,60,12,315,0.4,3267,1.4747,0.3687,47.0604,0.8484,47.9088
60,60,12,315,0.4,3597,1.4673,0.3668,47.0180,0.8627,47.8807
30,30,16,315,0.4,2156,1.3905,0.3476,47.1931,0.7915,47.9846
40,30,16,315,0.4,2596,1.3629,0.3407,47.1846,0.7887,47.9734
50,30,16,315,0.4,3036,1.3432,0.3358,47.1782,0.7859,47.9641
60,30,16,315,0.4,3476,1.3285,0.3321,47.1196,0.8014,47.9210
30,40,16,315,0.4,2596,1.3629,0.3407,47.1621,0.7910,47.9531
40,40,16,315,0.4,3036,1.3432,0.3358,47.1567,0.7898,47.9465
50,40,16,315,0.4,3476,1.3285,0.3321,47.1546,0.7873,47.9418
60,40,16,315,0.4,3916,1.3172,0.3293,47.1035,0.8022,47.9057
30,50,16,315,0.4,3036,1.3432,0.3358,47.1423,0.7908,47.9332
40,50,16,315,0.4,3476,1.3285,0.3321,47.1392,0.7892,47.9283
50,50,16,315,0.4,3916,1.3172,0.3293,47.1378,0.7888,47.9267
60,50,16,315,0.4,4356,1.3081,0.3270,47.0940,0.8013,47.8953
30,60,16,315,0.4,3476,1.3285,0.3321,47.1204,0.7900,47.9104
40,60,16,315,0.4,3916,1.3172,0.3293,47.1183,0.7897,47.9080
50,60,16,315,0.4,4356,1.3081,0.3270,47.1193,0.7883,47.9076
60,60,16,315,0.4,4796,1.3007,0.3252,47.0794,0.8004,47.8798
