Width,Length,Height,Orientation,Window_Ratio,Skylight_Ratio,Area,Form_Factor,Cooling_Load,Heating_Load,Shape_Box,Shape_L,Shape_O,Shape_U
50,30,16,0,0.1,0.1,66.86703700758581,0.9267,44.1626755,1.26450413,0,0,1,0
50,30,16,180,0.1,0.1,66.86703700758581,0.9267,44.1626755,1.26450413,0,0,1,0
40,30,12,0,0.1,0.1,51.02959747410016,1.1333,44.06473021,1.36246228,0,0,1,0
40,30,12,180,0.1,0.1,51.02959747410016,1.1333,44.06473021,1.36246228,0,0,1,0
40,60,16,0,0.1,0.1,83.31119250846743,0.8333,44.13460045,1.29305145,0,0,1,0
40,60,16,180,0.1,0.1,83.31119250846743,0.8333,44.13460045,1.29305145,0,0,1,0
60,60,16,90,0.1,0.1,99.53026141545573,0.7667,44.16202837,1.26590508,0,0,1,0
60,60,16,270,0.1,0.1,99.53026141545573,0.7667,44.16202837,1.26590508,0,0,1,0
40,60,12,0,0.1,0.1,72.9875474972926,1.0,44.07297005,1.35496847,0,0,1,0
40,60,12,180,0.1,0.1,72.9875474972926,1.0,44.07297005,1.35496847,0,0,1,0
60,60,16,0,0.1,0.1,99.53026141545573,0.7667,44.1620389,1.2665119,0,0,1,0
60,60,16,180,0.1,0.1,99.53026141545573,0.7667,44.1620389,1.2665119,0,0,1,0
40,50,16,90,0.1,0.1,76.66738284950854,0.86,44.17293991,1.26457403,0,0,1,0
40,50,16,270,0.1,0.1,76.66738284950854,0.86,44.17293991,1.26457403,0,0,1,0
50,40,16,0,0.1,0.1,76.66738284950854,0.86,44.17300661,1.26558235,0,0,1,0
50,40,16,180,0.1,0.1,76.66738284950854,0.86,44.17300661,1.26558235,0,0,1,0
60,50,16,90,0.1,0.1,91.97171475043551,0.7933,44.16613158,1.27301884,0,0,1,0
60,50,16,270,0.1,0.1,91.97171475043551,0.7933,44.16613158,1.27301884,0,0,1,0
40,40,12,90,0.1,0.1,59.74630397552726,1.0667,44.0858451,1.35341191,0,0,1,0
40,40,12,270,0.1,0.1,59.74630397552726,1.0667,44.0858451,1.35341191,0,0,1,0
50,60,16,0,0.1,0.1,91.97171475043551,0.7933,44.16646776,1.27345543,0,0,1,0
50,60,16,180,0.1,0.1,91.97171475043551,0.7933,44.16646776,1.27345543,0,0,1,0
60,60,12,315,0.1,0.1,87.80567557101523,0.9333,44.0807094,1.35967363,0,0,1,0
60,60,12,135,0.1,0.1,87.80567557101523,0.9333,44.08103392,1.3594602,0,0,1,0
40,40,12,0,0.1,0.1,59.74630397552726,1.0667,44.08612772,1.35437167,0,0,1,0
40,40,12,180,0.1,0.1,59.74630397552726,1.0667,44.08612772,1.35437167,0,0,1,0
60,60,12,225,0.1,0.1,87.80567557101523,0.9333,44.08239503,1.35927922,0,0,1,0
60,60,12,45,0.1,0.1,87.80567557101523,0.9333,44.08466226,1.35848559,0,0,1,0
50,40,12,90,0.1,0.1,66.86703700758581,1.0267,44.09394905,1.35098568,0,0,1,0
50,40,12,270,0.1,0.1,66.86703700758581,1.0267,44.09394905,1.35098568,0,0,1,0
40,30,16,135,0.1,0.1,59.74630397552726,0.9667,44.08106701,1.36487837,0,0,1,0
30,40,16,45,0.1,0.1,59.74630397552726,0.9667,44.08172318,1.36422752,0,0,1,0
40,30,16,315,0.1,0.1,59.74630397552726,0.9667,44.08205591,1.36402309,0,0,1,0
30,40,16,225,0.1,0.1,59.74630397552726,0.9667,44.08170467,1.36465269,0,0,1,0
40,50,12,0,0.1,0.1,66.86703700758581,1.0267,44.09496998,1.35154852,0,0,1,0
40,50,12,180,0.1,0.1,66.86703700758581,1.0267,44.09496998,1.35154852,0,0,1,0
40,30,16,45,0.1,0.1,59.74630397552726,0.9667,44.0794093,1.36842028,0,0,1,0
60,50,8,45,0.1,0.1,66.86703700758581,1.2933,43.95737365,1.49145754,0,0,1,0
50,50,16,90,0.1,0.1,84.85012179088861,0.82,44.18233995,1.26656787,0,0,1,0
50,50,16,270,0.1,0.1,84.85012179088861,0.82,44.18233995,1.26656787,0,0,1,0
50,50,16,0,0.1,0.1,84.85012179088861,0.82,44.18217162,1.26715856,0,0,1,0
50,50,16,180,0.1,0.1,84.85012179088861,0.82,44.18217162,1.26715856,0,0,1,0
30,40,16,315,0.1,0.1,59.74630397552726,0.9667,44.08001486,1.36995731,0,0,1,0
30,40,16,135,0.1,0.1,59.74630397552726,0.9667,44.08125664,1.36951353,0,0,1,0
40,30,16,225,0.1,0.1,59.74630397552726,0.9667,44.08226865,1.36854928,0,0,1,0
50,60,8,225,0.1,0.1,66.86703700758581,1.2933,43.9658911,1.48597603,0,0,1,0
50,60,8,315,0.1,0.1,66.86703700758581,1.2933,43.9639791,1.48834113,0,0,1,0
30,30,12,135,0.1,0.1,42.611142264854784,1.2,43.98141031,1.47106496,0,0,1,0
30,30,12,225,0.1,0.1,42.611142264854784,1.2,43.98141031,1.47106496,0,0,1,0
30,30,12,45,0.1,0.1,42.611142264854784,1.2,43.98190246,1.47081528,0,0,1,0
30,30,12,315,0.1,0.1,42.611142264854784,1.2,43.98190246,1.47081528,0,0,1,0
60,50,8,315,0.1,0.1,66.86703700758581,1.2933,43.96816635,1.48503853,0,0,1,0
50,60,8,135,0.1,0.1,66.86703700758581,1.2933,43.9672022,1.48709812,0,0,1,0
60,50,8,135,0.1,0.1,66.86703700758581,1.2933,43.96798161,1.48656831,0,0,1,0
60,50,8,225,0.1,0.1,66.86703700758581,1.2933,43.96642524,1.48821426,0,0,1,0
50,60,8,45,0.1,0.1,66.86703700758581,1.2933,43.96985512,1.48478945,0,0,1,0
50,60,12,90,0.1,0.1,80.91745065162878,0.96,44.13789128,1.31768268,0,0,1,0
50,60,12,270,0.1,0.1,80.91745065162878,0.96,44.13789128,1.31768268,0,0,1,0
40,30,12,270,0.1,0.1,51.02959747410016,1.1333,44.06198325,1.39443776,0,0,1,0
30,40,12,0,0.1,0.1,51.02959747410016,1.1333,44.06183607,1.39499719,0,0,1,0
30,40,12,180,0.1,0.1,51.02959747410016,1.1333,44.06183607,1.39499719,0,0,1,0
50,40,16,90,0.1,0.1,76.66738284950854,0.86,44.17019258,1.28684625,0,0,1,0
50,40,16,270,0.1,0.1,76.66738284950854,0.86,44.17019258,1.28684625,0,0,1,0
60,50,12,0,0.1,0.1,80.91745065162878,0.96,44.13868835,1.31865127,0,0,1,0
60,50,12,180,0.1,0.1,80.91745065162878,0.96,44.13868835,1.31865127,0,0,1,0
40,50,16,0,0.1,0.1,76.66738284950854,0.86,44.17094108,1.28729012,0,0,1,0
40,50,16,180,0.1,0.1,76.66738284950854,0.86,44.17094108,1.28729012,0,0,1,0
50,50,12,90,0.1,0.1,74.40018857120717,0.9867,44.13269746,1.32691138,0,0,1,0
50,50,12,270,0.1,0.1,74.40018857120717,0.9867,44.13269746,1.32691138,0,0,1,0
50,50,12,0,0.1,0.1,74.40018857120717,0.9867,44.13367482,1.32766436,0,0,1,0
50,50,12,180,0.1,0.1,74.40018857120717,0.9867,44.13367482,1.32766436,0,0,1,0
50,50,8,90,0.1,0.1,61.02199718210945,1.32,44.01039147,1.45386818,0,0,1,0
50,50,8,270,0.1,0.1,61.02199718210945,1.32,44.01039147,1.45386818,0,0,1,0
50,50,8,0,0.1,0.1,61.02199718210945,1.32,44.01150834,1.45468826,0,0,1,0
50,50,8,180,0.1,0.1,61.02199718210945,1.32,44.01150834,1.45468826,0,0,1,0
60,50,12,90,0.1,0.1,80.91745065162878,0.96,44.13896088,1.33016604,0,0,1,0
60,50,12,270,0.1,0.1,80.91745065162878,0.96,44.13896088,1.33016604,0,0,1,0
50,60,12,0,0.1,0.1,80.91745065162878,0.96,44.13982504,1.3307074,0,0,1,0
50,60,12,180,0.1,0.1,80.91745065162878,0.96,44.13982504,1.3307074,0,0,1,0
40,40,16,0,0.1,0.1,68.9997673515002,0.9,44.18366825,1.28693711,0,0,1,0
40,40,16,180,0.1,0.1,68.9997673515002,0.9,44.18366825,1.28693711,0,0,1,0
40,40,16,90,0.1,0.1,68.9997673515002,0.9,44.18471912,1.28635258,0,0,1,0
40,40,16,270,0.1,0.1,68.9997673515002,0.9,44.18471912,1.28635258,0,0,1,0
50,30,16,90,0.1,0.1,66.86703700758581,0.9267,44.15500472,1.31981375,0,0,1,0
50,30,16,270,0.1,0.1,66.86703700758581,0.9267,44.15500472,1.31981375,0,0,1,0
30,50,16,0,0.1,0.1,66.86703700758581,0.9267,44.15492778,1.32018191,0,0,1,0
30,50,16,180,0.1,0.1,66.86703700758581,0.9267,44.15492778,1.32018191,0,0,1,0
60,60,12,90,0.1,0.1,87.80567557101523,0.9333,44.15727831,1.31991587,0,0,1,0
60,60,12,270,0.1,0.1,87.80567557101523,0.9333,44.15727831,1.31991587,0,0,1,0
60,60,12,0,0.1,0.1,87.80567557101523,0.9333,44.15769378,1.32065979,0,0,1,0
60,60,12,180,0.1,0.1,87.80567557101523,0.9333,44.15769378,1.32065979,0,0,1,0
60,30,16,135,0.1,0.2,72.9875474972926,0.9,44.18902197,1.29496727,0,0,1,0
60,30,16,315,0.1,0.2,72.9875474972926,0.9,44.18902197,1.29496727,0,0,1,0
30,60,16,225,0.1,0.2,72.9875474972926,0.9,44.19276949,1.29409735,0,0,1,0
50,60,8,90,0.1,0.1,66.86703700758581,1.2933,44.04824494,1.43904845,0,0,1,0
50,60,8,270,0.1,0.1,66.86703700758581,1.2933,44.04824494,1.43904845,0,0,1,0
30,40,16,90,0.1,0.1,59.74630397552726,0.9667,44.20019179,1.28920438,0,0,1,0
30,40,16,270,0.1,0.1,59.74630397552726,0.9667,44.20019179,1.28920438,0,0,1,0
40,30,16,0,0.1,0.1,59.74630397552726,0.9667,44.20043453,1.28919827,0,0,1,0
40,30,16,180,0.1,0.1,59.74630397552726,0.9667,44.20043453,1.28919827,0,0,1,0
60,30,12,135,0.1,0.2,63.45862986901673,1.0667,44.13908707,1.35080178,0,0,1,0
60,30,12,315,0.1,0.2,63.45862986901673,1.0667,44.13908707,1.35080178,0,0,1,0
60,50,8,0,0.1,0.1,66.86703700758581,1.2933,44.05008962,1.44024121,0,0,1,0
60,50,8,180,0.1,0.1,66.86703700758581,1.2933,44.05008962,1.44024121,0,0,1,0
30,60,12,225,0.1,0.2,63.45862986901673,1.0667,44.14429147,1.34963815,0,0,1,0
30,60,16,315,0.1,0.2,72.9875474972926,0.9,44.18854997,1.30641261,0,0,1,0
30,60,12,315,0.1,0.2,63.45862986901673,1.0667,44.13754503,1.36249382,0,0,1,0
60,50,8,90,0.1,0.1,66.86703700758581,1.2933,44.04937341,1.45136797,0,0,1,0
60,50,8,270,0.1,0.1,66.86703700758581,1.2933,44.04937341,1.45136797,0,0,1,0
60,30,16,45,0.1,0.2,72.9875474972926,0.9,44.19765156,1.30371416,0,0,1,0
60,30,16,225,0.1,0.2,72.9875474972926,0.9,44.19765156,1.30371416,0,0,1,0
50,60,8,0,0.1,0.1,66.86703700758581,1.2933,44.05084447,1.45197126,0,0,1,0
50,60,8,180,0.1,0.1,66.86703700758581,1.2933,44.05084447,1.45197126,0,0,1,0
60,60,8,315,0.1,0.1,72.9875474972926,1.2667,44.03100039,1.47422449,0,0,1,0
60,60,8,135,0.1,0.1,72.9875474972926,1.2667,44.03136951,1.47396742,0,0,1,0
60,60,8,225,0.1,0.1,72.9875474972926,1.2667,44.03251158,1.47383071,0,0,1,0
60,60,8,45,0.1,0.1,72.9875474972926,1.2667,44.03581561,1.47269903,0,0,1,0
60,30,12,45,0.1,0.2,63.45862986901673,1.0667,44.14957322,1.35896253,0,0,1,0
60,30,12,225,0.1,0.2,63.45862986901673,1.0667,44.14957322,1.35896253,0,0,1,0
30,30,12,0,0.1,0.1,42.611142264854784,1.2,44.1069364,1.40521873,0,0,1,0
30,30,12,90,0.1,0.1,42.611142264854784,1.2,44.1069364,1.40521873,0,0,1,0
30,30,12,180,0.1,0.1,42.611142264854784,1.2,44.1069364,1.40521873,0,0,1,0
30,30,12,270,0.1,0.1,42.611142264854784,1.2,44.1069364,1.40521873,0,0,1,0
30,60,16,90,0.1,0.2,72.9875474972926,0.9,44.29990954,1.21348899,0,0,1,0
30,60,16,270,0.1,0.2,72.9875474972926,0.9,44.29990954,1.21348899,0,0,1,0
60,30,16,0,0.1,0.2,72.9875474972926,0.9,44.30208926,1.21274544,0,0,1,0
60,30,16,180,0.1,0.2,72.9875474972926,0.9,44.30208926,1.21274544,0,0,1,0
40,30,16,90,0.1,0.1,59.74630397552726,0.9667,44.19570373,1.32277405,0,0,1,0
40,30,16,270,0.1,0.1,59.74630397552726,0.9667,44.19570373,1.32277405,0,0,1,0
30,40,16,0,0.1,0.1,59.74630397552726,0.9667,44.19559293,1.3232106,0,0,1,0
30,40,16,180,0.1,0.1,59.74630397552726,0.9667,44.19559293,1.3232106,0,0,1,0
50,30,12,135,0.1,0.2,57.75143800207322,1.0933,44.15464649,1.36464875,0,0,1,0
30,60,12,90,0.1,0.2,63.45862986901673,1.0667,44.24893314,1.27243738,0,0,1,0
30,60,12,270,0.1,0.2,63.45862986901673,1.0667,44.24893314,1.27243738,0,0,1,0
60,30,12,0,0.1,0.2,63.45862986901673,1.0667,44.25182801,1.27131576,0,0,1,0
60,30,12,180,0.1,0.2,63.45862986901673,1.0667,44.25182801,1.27131576,0,0,1,0
30,30,16,135,0.1,0.1,51.02959747410016,1.0333,44.12726034,1.39742319,0,0,1,0
30,30,16,225,0.1,0.1,51.02959747410016,1.0333,44.12726034,1.39742319,0,0,1,0
30,50,12,45,0.1,0.2,57.75143800207322,1.0933,44.16213354,1.36268082,0,0,1,0
30,30,16,45,0.1,0.1,51.02959747410016,1.0333,44.12796487,1.39722366,0,0,1,0
30,30,16,315,0.1,0.1,51.02959747410016,1.0333,44.12796487,1.39722366,0,0,1,0
50,30,16,135,0.1,0.2,66.86703700758581,0.9267,44.21983384,1.30577622,0,0,1,0
30,50,12,225,0.1,0.2,57.75143800207322,1.0933,44.1639588,1.36220834,0,0,1,0
50,30,12,315,0.1,0.2,57.75143800207322,1.0933,44.16704653,1.36076269,0,0,1,0
40,30,12,45,0.1,0.2,51.02959747410016,1.1333,44.12931389,1.4002125,0,0,1,0
40,30,12,135,0.1,0.2,51.02959747410016,1.1333,44.13516415,1.39460667,0,0,1,0
40,30,12,315,0.1,0.2,51.02959747410016,1.1333,44.13516415,1.39460667,0,0,1,0
30,50,16,45,0.1,0.2,66.86703700758581,0.9267,44.22533542,1.30451618,0,0,1,0
30,50,12,135,0.1,0.2,57.75143800207322,1.0933,44.15726865,1.3732591,0,0,1,0
30,50,16,225,0.1,0.2,66.86703700758581,0.9267,44.22666167,1.30414581,0,0,1,0
30,40,12,225,0.1,0.2,51.02959747410016,1.1333,44.13787058,1.39349262,0,0,1,0
30,40,12,45,0.1,0.2,51.02959747410016,1.1333,44.13850871,1.39296211,0,0,1,0
50,30,16,315,0.1,0.2,66.86703700758581,0.9267,44.22893075,1.30307908,0,0,1,0
30,40,12,135,0.1,0.2,51.02959747410016,1.1333,44.13295765,1.40025421,0,0,1,0
30,50,12,315,0.1,0.2,57.75143800207322,1.0933,44.16264203,1.37122045,0,0,1,0
30,40,12,315,0.1,0.2,51.02959747410016,1.1333,44.13534198,1.39979191,0,0,1,0
30,50,16,135,0.1,0.2,66.86703700758581,0.9267,44.22289131,1.31444159,0,0,1,0
30,30,12,45,0.1,0.2,42.611142264854784,1.2,44.09249222,1.44678886,0,0,1,0
30,30,12,225,0.1,0.2,42.611142264854784,1.2,44.09249222,1.44678886,0,0,1,0
50,30,12,45,0.1,0.2,57.75143800207322,1.0933,44.17057172,1.36908456,0,0,1,0
50,30,12,225,0.1,0.2,57.75143800207322,1.0933,44.17057172,1.36908456,0,0,1,0
30,50,16,315,0.1,0.2,66.86703700758581,0.9267,44.22696325,1.3128478,0,0,1,0
40,30,12,225,0.1,0.2,51.02959747410016,1.1333,44.14354586,1.39723039,0,0,1,0
30,30,12,135,0.1,0.2,42.611142264854784,1.2,44.09608421,1.44576186,0,0,1,0
30,30,12,315,0.1,0.2,42.611142264854784,1.2,44.09608421,1.44576186,0,0,1,0
50,30,16,45,0.1,0.2,66.86703700758581,0.9267,44.2327105,1.31147608,0,0,1,0
50,30,16,225,0.1,0.2,66.86703700758581,0.9267,44.2327105,1.31147608,0,0,1,0
60,60,8,90,0.1,0.1,72.9875474972926,1.2667,44.11100156,1.43437367,0,0,1,0
60,60,8,270,0.1,0.1,72.9875474972926,1.2667,44.11100156,1.43437367,0,0,1,0
60,60,8,0,0.1,0.1,72.9875474972926,1.2667,44.11181359,1.43517347,0,0,1,0
60,60,8,180,0.1,0.1,72.9875474972926,1.2667,44.11181359,1.43517347,0,0,1,0
40,30,16,135,0.1,0.2,59.74630397552726,0.9667,44.22111786,1.3327232,0,0,1,0
40,30,16,315,0.1,0.2,59.74630397552726,0.9667,44.22111786,1.3327232,0,0,1,0
40,30,16,45,0.1,0.2,59.74630397552726,0.9667,44.21596157,1.33836168,0,0,1,0
30,40,16,225,0.1,0.2,59.74630397552726,0.9667,44.22264621,1.33181685,0,0,1,0
30,40,16,45,0.1,0.2,59.74630397552726,0.9667,44.22338591,1.33138257,0,0,1,0
30,40,16,135,0.1,0.2,59.74630397552726,0.9667,44.21871677,1.33833304,0,0,1,0
30,40,16,315,0.1,0.2,59.74630397552726,0.9667,44.21966518,1.33797428,0,0,1,0
40,30,16,225,0.1,0.2,59.74630397552726,0.9667,44.22550382,1.33599547,0,0,1,0
30,50,12,90,0.1,0.2,57.75143800207322,1.0933,44.27806032,1.28609796,0,0,1,0
30,50,12,270,0.1,0.2,57.75143800207322,1.0933,44.27806032,1.28609796,0,0,1,0
50,30,12,0,0.1,0.2,57.75143800207322,1.0933,44.28054483,1.28602407,0,0,1,0
50,30,12,180,0.1,0.2,57.75143800207322,1.0933,44.28054483,1.28602407,0,0,1,0
30,50,16,90,0.1,0.2,66.86703700758581,0.9267,44.3420333,1.22511079,0,0,1,0
30,50,16,270,0.1,0.2,66.86703700758581,0.9267,44.3420333,1.22511079,0,0,1,0
50,30,16,0,0.1,0.2,66.86703700758581,0.9267,44.34258491,1.22505589,0,0,1,0
50,30,16,180,0.1,0.2,66.86703700758581,0.9267,44.34258491,1.22505589,0,0,1,0
30,60,16,0,0.1,0.2,72.9875474972926,0.9,44.29097123,1.27970452,0,0,1,0
30,60,16,180,0.1,0.2,72.9875474972926,0.9,44.29097123,1.27970452,0,0,1,0
60,30,16,90,0.1,0.2,72.9875474972926,0.9,44.29313601,1.27863382,0,0,1,0
60,30,16,270,0.1,0.2,72.9875474972926,0.9,44.29313601,1.27863382,0,0,1,0
30,60,12,0,0.1,0.2,63.45862986901673,1.0667,44.2424259,1.33439032,0,0,1,0
30,60,12,180,0.1,0.2,63.45862986901673,1.0667,44.2424259,1.33439032,0,0,1,0
60,30,12,90,0.1,0.2,63.45862986901673,1.0667,44.24538095,1.33291603,0,0,1,0
60,30,12,270,0.1,0.2,63.45862986901673,1.0667,44.24538095,1.33291603,0,0,1,0
30,40,12,90,0.1,0.2,51.02959747410016,1.1333,44.26152987,1.32030408,0,0,1,0
30,40,12,270,0.1,0.2,51.02959747410016,1.1333,44.26152987,1.32030408,0,0,1,0
40,30,12,0,0.1,0.2,51.02959747410016,1.1333,44.26194378,1.3203067,0,0,1,0
40,30,12,180,0.1,0.2,51.02959747410016,1.1333,44.26194378,1.3203067,0,0,1,0
30,30,16,0,0.1,0.1,51.02959747410016,1.0333,44.25491054,1.33143056,0,0,1,0
30,30,16,90,0.1,0.1,51.02959747410016,1.0333,44.25491054,1.33143056,0,0,1,0
30,30,16,180,0.1,0.1,51.02959747410016,1.0333,44.25491054,1.33143056,0,0,1,0
30,30,16,270,0.1,0.1,51.02959747410016,1.0333,44.25491054,1.33143056,0,0,1,0
30,30,16,45,0.1,0.2,51.02959747410016,1.0333,44.20801469,1.37916104,0,0,1,0
30,30,16,225,0.1,0.2,51.02959747410016,1.0333,44.20801469,1.37916104,0,0,1,0
30,30,16,135,0.1,0.2,51.02959747410016,1.0333,44.21056625,1.37838842,0,0,1,0
30,30,16,315,0.1,0.2,51.02959747410016,1.0333,44.21056625,1.37838842,0,0,1,0
60,30,16,135,0.1,0.3,72.9875474972926,0.9,44.33768133,1.26094723,0,0,1,0
30,60,16,225,0.1,0.3,72.9875474972926,0.9,44.3400881,1.26024095,0,0,1,0
30,30,12,0,0.1,0.2,42.611142264854784,1.2,44.22087537,1.38006345,0,0,1,0
30,30,12,90,0.1,0.2,42.611142264854784,1.2,44.22087537,1.38006345,0,0,1,0
30,30,12,180,0.1,0.2,42.611142264854784,1.2,44.22087537,1.38006345,0,0,1,0
30,30,12,270,0.1,0.2,42.611142264854784,1.2,44.22087537,1.38006345,0,0,1,0
40,40,16,45,0.1,0.2,68.9997673515002,0.9,44.31538148,1.28751847,0,0,1,0
30,40,16,90,0.1,0.2,59.74630397552726,0.9667,44.34538806,1.25765038,0,0,1,0
30,40,16,270,0.1,0.2,59.74630397552726,0.9667,44.34538806,1.25765038,0,0,1,0
40,40,16,135,0.1,0.2,68.9997673515002,0.9,44.31363898,1.28952845,0,0,1,0
40,40,16,315,0.1,0.2,68.9997673515002,0.9,44.31363898,1.28952845,0,0,1,0
40,30,16,0,0.1,0.2,59.74630397552726,0.9667,44.34562508,1.25765013,0,0,1,0
40,30,16,180,0.1,0.2,59.74630397552726,0.9667,44.34562508,1.25765013,0,0,1,0
30,60,16,315,0.1,0.3,72.9875474972926,0.9,44.33072455,1.27435591,0,0,1,0
40,40,16,225,0.1,0.2,68.9997673515002,0.9,44.31888809,1.28633679,0,0,1,0
60,30,16,315,0.1,0.3,72.9875474972926,0.9,44.34883829,1.25711456,0,0,1,0
30,40,12,0,0.1,0.2,51.02959747410016,1.1333,44.25477964,1.35216872,0,0,1,0
30,40,12,180,0.1,0.2,51.02959747410016,1.1333,44.25477964,1.35216872,0,0,1,0
50,30,12,90,0.1,0.2,57.75143800207322,1.0933,44.27104703,1.33602681,0,0,1,0
50,30,12,270,0.1,0.2,57.75143800207322,1.0933,44.27104703,1.33602681,0,0,1,0
30,50,12,0,0.1,0.2,57.75143800207322,1.0933,44.27043775,1.33673126,0,0,1,0
30,50,12,180,0.1,0.2,57.75143800207322,1.0933,44.27043775,1.33673126,0,0,1,0
40,30,12,90,0.1,0.2,51.02959747410016,1.1333,44.25556845,1.3516307,0,0,1,0
40,30,12,270,0.1,0.2,51.02959747410016,1.1333,44.25556845,1.3516307,0,0,1,0
30,30,12,45,0.1,0.3,42.611142264854784,1.2,44.18249864,1.42475614,0,0,1,0
60,30,16,45,0.1,0.3,72.9875474972926,0.9,44.33457701,1.27302928,0,0,1,0
60,30,16,225,0.1,0.3,72.9875474972926,0.9,44.33457701,1.27302928,0,0,1,0
30,50,16,0,0.1,0.2,66.86703700758581,0.9267,44.33192774,1.2793533,0,0,1,0
30,50,16,180,0.1,0.2,66.86703700758581,0.9267,44.33192774,1.2793533,0,0,1,0
50,30,16,90,0.1,0.2,66.86703700758581,0.9267,44.33241249,1.27903784,0,0,1,0
50,30,16,270,0.1,0.2,66.86703700758581,0.9267,44.33241249,1.27903784,0,0,1,0
60,40,16,135,0.1,0.2,83.31119250846743,0.8333,44.36152669,1.25029376,0,0,1,0
30,30,12,135,0.1,0.3,42.611142264854784,1.2,44.18988101,1.42266346,0,0,1,0
30,30,12,225,0.1,0.3,42.611142264854784,1.2,44.18988101,1.42266346,0,0,1,0
30,30,12,315,0.1,0.3,42.611142264854784,1.2,44.18988101,1.42266346,0,0,1,0
60,40,16,315,0.1,0.2,83.31119250846743,0.8333,44.36725338,1.24748669,0,0,1,0
40,60,16,45,0.1,0.2,83.31119250846743,0.8333,44.36734316,1.24779718,0,0,1,0
40,50,16,225,0.1,0.2,76.66738284950854,0.86,44.35519863,1.2610011,0,0,1,0
40,50,16,45,0.1,0.2,76.66738284950854,0.86,44.35537283,1.26109747,0,0,1,0
40,60,16,135,0.1,0.2,83.31119250846743,0.8333,44.36419928,1.25456956,0,0,1,0
40,60,16,225,0.1,0.2,83.31119250846743,0.8333,44.37301289,1.24588629,0,0,1,0
40,60,16,315,0.1,0.2,83.31119250846743,0.8333,44.36607633,1.2533165,0,0,1,0
50,40,16,135,0.1,0.2,76.66738284950854,0.86,44.36106579,1.2597156,0,0,1,0
50,40,16,315,0.1,0.2,76.66738284950854,0.86,44.36106579,1.2597156,0,0,1,0
60,40,16,45,0.1,0.2,83.31119250846743,0.8333,44.37325061,1.25133159,0,0,1,0
60,40,16,225,0.1,0.2,83.31119250846743,0.8333,44.37325061,1.25133159,0,0,1,0
40,50,16,315,0.1,0.2,76.66738284950854,0.86,44.36266764,1.26271016,0,0,1,0
50,30,16,135,0.1,0.3,66.86703700758581,0.9267,44.34978626,1.27686254,0,0,1,0
30,40,16,0,0.1,0.2,59.74630397552726,0.9667,44.33775713,1.29081985,0,0,1,0
30,40,16,180,0.1,0.2,59.74630397552726,0.9667,44.33775713,1.29081985,0,0,1,0
40,30,16,90,0.1,0.2,59.74630397552726,0.9667,44.3382804,1.29038469,0,0,1,0
40,30,16,270,0.1,0.2,59.74630397552726,0.9667,44.3382804,1.29038469,0,0,1,0
50,30,16,225,0.1,0.3,66.86703700758581,0.9267,44.34278057,1.28695509,0,0,1,0
50,40,16,45,0.1,0.2,76.66738284950854,0.86,44.3694493,1.26045714,0,0,1,0
50,40,16,225,0.1,0.2,76.66738284950854,0.86,44.3694493,1.26045714,0,0,1,0
40,50,16,135,0.1,0.2,76.66738284950854,0.86,44.36483856,1.26527598,0,0,1,0
30,50,16,45,0.1,0.3,66.86703700758581,0.9267,44.35605685,1.27447733,0,0,1,0
30,60,16,90,0.1,0.3,72.9875474972926,0.9,44.45180646,1.1805778,0,0,1,0
30,60,16,270,0.1,0.3,72.9875474972926,0.9,44.45180646,1.1805778,0,0,1,0
60,30,16,0,0.1,0.3,72.9875474972926,0.9,44.45402887,1.17955793,0,0,1,0
60,30,16,180,0.1,0.3,72.9875474972926,0.9,44.45402887,1.17955793,0,0,1,0
30,50,16,225,0.1,0.3,66.86703700758581,0.9267,44.36054178,1.27311136,0,0,1,0
40,30,16,135,0.1,0.3,59.74630397552726,0.9667,44.32637298,1.30762113,0,0,1,0
30,50,16,135,0.1,0.3,66.86703700758581,0.9267,44.34982146,1.28548765,0,0,1,0
30,40,16,225,0.1,0.3,59.74630397552726,0.9667,44.32949626,1.30603841,0,0,1,0
40,40,12,45,0.1,0.2,59.74630397552726,1.0667,44.2985857,1.33700896,0,0,1,0
50,30,16,315,0.1,0.3,66.86703700758581,0.9267,44.36435381,1.27125816,0,0,1,0
40,40,12,135,0.1,0.2,59.74630397552726,1.0667,44.29662882,1.33975589,0,0,1,0
40,40,12,315,0.1,0.2,59.74630397552726,1.0667,44.29662882,1.33975589,0,0,1,0
30,30,16,45,0.1,0.3,51.02959747410016,1.0333,44.27420056,1.36238148,0,0,1,0
30,40,16,315,0.1,0.3,59.74630397552726,0.9667,44.32503261,1.3127184,0,0,1,0
30,40,16,135,0.1,0.3,59.74630397552726,0.9667,44.32571921,1.31221626,0,0,1,0
40,30,16,315,0.1,0.3,59.74630397552726,0.9667,44.33476465,1.30406825,0,0,1,0
40,40,12,225,0.1,0.2,59.74630397552726,1.0667,44.30326245,1.33560059,0,0,1,0
30,40,16,45,0.1,0.3,59.74630397552726,0.9667,44.33481167,1.30433792,0,0,1,0
30,30,16,135,0.1,0.3,51.02959747410016,1.0333,44.27962317,1.36082088,0,0,1,0
30,30,16,225,0.1,0.3,51.02959747410016,1.0333,44.27962317,1.36082088,0,0,1,0
30,30,16,315,0.1,0.3,51.02959747410016,1.0333,44.27962317,1.36082088,0,0,1,0
